cell_x_y,taxa,num_id,dimension,measure_mm,Sample
"2,3",Fish_egg,1,width,0.796,338_0.5
"2,3",Fish_egg,2,length,0.553,338_0.5
"2,3",Fish_egg,2,width,0.44,338_0.5
"2,3",Fish_egg,3,length,0.714,338_0.5
"2,3",Fish_egg,3,width,0.597,338_0.5
"2,3",Fish_egg,4,length,0.501,338_0.5
"2,3",Fish_egg,4,width,0.495,338_0.5
"2,3",Fish_egg,5,length,0.445,338_0.5
"2,3",Fish_egg,5,width,0.434,338_0.5
"2,3",Fish_egg,6,length,0.617,338_0.5
"2,3",Fish_egg,6,width,0.598,338_0.5
"2,3",Fish_egg,7,length,0.45,338_0.5
"2,3",Fish_egg,7,width,0.511,338_0.5
"2,3",Fish_egg,8,length,0.609,338_0.5
"2,3",Fish_egg,8,width,0.571,338_0.5
"2,3",Fish_egg,9,length,0.543,338_0.5
"2,3",Fish_egg,9,width,0.548,338_0.5
"2,3",Chaetognath,1,length,2.403,338_0.5
"2,3",Chaetognath,1,width,0.211,338_0.5
"2,3",Chaetognath,2,length,1.864,338_0.5
"2,3",Chaetognath,2,width,0.363,338_0.5
"2,3",Chaetognath,3,length,2.272,338_0.5
"2,3",Chaetognath,3,width,0.254,338_0.5
"2,3",Chaetognath,4,length,2.548,338_0.5
"2,3",Chaetognath,4,width,0.224,338_0.5
"2,3",Chaetognath,5,length,2.437,338_0.5
"2,3",Chaetognath,5,width,0.241,338_0.5
"2,3",Chaetognath,6,length,2.861,338_0.5
"2,3",Chaetognath,6,width,0.284,338_0.5
"2,3",Chaetognath,7,length,2.812,338_0.5
"2,3",Chaetognath,7,width,0.257,338_0.5
"2,3",Other,1,length,1.964,338_0.5
"2,3",Other,1,width,1.654,338_0.5
"2,3",Other,2,length,0.903,338_0.5
"2,3",Other,2,width,0.756,338_0.5
"2,3",Other,3,length,0.577,338_0.5
"2,3",Other,3,width,0.37,338_0.5
"2,3",Other,4,length,0.209,338_0.5
"2,3",Other,4,width,0.406,338_0.5
"2,3",Other,5,length,0.683,338_0.5
"2,3",Other,5,width,0.492,338_0.5
"2,3",Other,6,length,0.77,338_0.5
"2,3",Other,6,width,0.489,338_0.5
"2,3",Other,7,length,0.203,338_0.5
"2,3",Other,7,width,0.239,338_0.5
"2,3",Other,8,length,0.214,338_0.5
"2,3",Other,8,width,0.258,338_0.5
"2,3",Other,9,length,0.628,338_0.5
"2,3",Other,9,width,0.582,338_0.5
"2,3",Other,10,length,0.13,338_0.5
"2,3",Other,10,width,0.155,338_0.5
"2,3",Other,11,length,0.233,338_0.5
"2,3",Other,11,width,0.211,338_0.5
"2,3",Other,12,length,0.197,338_0.5
"2,3",Other,12,width,0.225,338_0.5
"2,3",Other,13,length,0.209,338_0.5
"2,3",Other,13,width,0.227,338_0.5
"2,3",Other,14,length,0.22,338_0.5
"2,3",Other,14,width,0.246,338_0.5
"2,3",Other,15,length,0.493,338_0.5
"2,3",Other,15,width,0.324,338_0.5
"2,3",Other,16,length,0.262,338_0.5
"2,3",Other,16,width,0.239,338_0.5
"2,3",Other,17,length,0.614,338_0.5
"2,3",Other,17,width,0.369,338_0.5
"2,3",Other,18,length,0.4,338_0.5
"2,3",Other,18,width,0.368,338_0.5
"2,3",Other,19,length,0.403,338_0.5
"2,3",Other,19,width,0.388,338_0.5
"2,3",Other,20,length,0.535,338_0.5
"2,3",Other,20,width,0.509,338_0.5
"2,3",Other,21,length,0.499,338_0.5
"2,3",Other,21,width,0.38,338_0.5
"2,3",Other,22,length,0.437,338_0.5
"2,3",Other,22,width,0.353,338_0.5
"2,3",Other,23,length,0.609,338_0.5
"2,3",Other,23,width,0.633,338_0.5
"2,3",Other,24,length,1.143,338_0.5
"2,3",Other,24,width,0.551,338_0.5
"2,3",Other,25,length,0.8,338_0.5
"2,3",Other,25,width,0.548,338_0.5
"2,3",Other,26,length,0.449,338_0.5
"2,3",Other,26,width,0.454,338_0.5
"2,3",Other,27,length,0.591,338_0.5
"2,3",Other,27,width,0.333,338_0.5
"2,3",Other,28,length,0.916,338_0.5
"2,3",Other,28,width,0.409,338_0.5
"2,3",Other,29,length,0.611,338_0.5
"2,3",Other,29,width,0.359,338_0.5
"2,3",Other,30,length,0.409,338_0.5
"2,3",Other,30,width,0.465,338_0.5
"2,3",Other,31,length,0.564,338_0.5
"2,3",Other,31,width,0.478,338_0.5
"2,3",Other,32,length,0.511,338_0.5
"2,3",Other,32,width,0.43,338_0.5
"2,7",Copepod,1,length,1.077,338_0.5
"2,7",Copepod,1,width,0.377,338_0.5
"2,7",Copepod,2,length,0.783,338_0.5
"2,7",Copepod,2,width,0.258,338_0.5
"2,7",Copepod,3,length,0.69,338_0.5
"2,7",Copepod,3,width,0.226,338_0.5
"2,7",Copepod,4,length,0.619,338_0.5
"2,7",Copepod,4,width,0.224,338_0.5
"2,7",Copepod,5,length,1.089,338_0.5
"2,7",Copepod,5,width,0.668,338_0.5
"2,7",Copepod,6,length,0.897,338_0.5
"2,7",Copepod,6,width,0.517,338_0.5
"2,7",Copepod,7,length,0.939,338_0.5
"2,7",Copepod,7,width,0.478,338_0.5
"2,7",Copepod,8,length,1.131,338_0.5
"2,7",Copepod,8,width,0.522,338_0.5
"2,7",Copepod,9,length,1.057,338_0.5
"2,7",Copepod,9,width,0.451,338_0.5
"2,7",Copepod,10,length,0.72,338_0.5
"2,7",Copepod,10,width,0.331,338_0.5
"2,7",Copepod,11,length,0.696,338_0.5
"2,7",Copepod,11,width,0.422,338_0.5
"2,7",Copepod,12,length,0.878,338_0.5
"2,7",Copepod,12,width,0.307,338_0.5
"2,7",Copepod,13,length,0.994,338_0.5
"2,7",Copepod,13,width,0.361,338_0.5
"2,7",Copepod,14,length,0.887,338_0.5
"2,7",Copepod,14,width,0.32,338_0.5
"2,7",Copepod,15,length,0.993,338_0.5
"2,7",Copepod,15,width,0.475,338_0.5
"2,7",Copepod,16,length,0.996,338_0.5
"2,7",Copepod,16,width,0.456,338_0.5
"2,7",Copepod,17,length,1.137,338_0.5
"2,7",Copepod,17,width,0.525,338_0.5
"2,7",Copepod,18,length,0.955,338_0.5
"2,7",Copepod,18,width,0.38,338_0.5
"2,7",Copepod,19,length,0.821,338_0.5
"2,7",Copepod,19,width,0.337,338_0.5
"2,7",Copepod,20,length,0.679,338_0.5
"2,7",Copepod,20,width,0.27,338_0.5
"2,7",Copepod,21,length,0.929,338_0.5
"2,7",Copepod,21,width,0.436,338_0.5
"2,7",Copepod,22,length,1.298,338_0.5
"2,7",Copepod,22,width,0.525,338_0.5
"2,7",Copepod,23,length,0.881,338_0.5
"2,7",Copepod,23,width,0.427,338_0.5
"2,7",Copepod,24,length,1.011,338_0.5
"2,7",Copepod,24,width,0.396,338_0.5
"2,7",Copepod,25,length,0.837,338_0.5
"2,7",Copepod,25,width,0.389,338_0.5
"2,7",Copepod,26,length,0.85,338_0.5
"2,7",Copepod,26,width,0.369,338_0.5
"2,7",Copepod,27,length,1.015,338_0.5
"2,7",Copepod,27,width,0.552,338_0.5
"2,7",Copepod,28,length,0.755,338_0.5
"2,7",Copepod,28,width,0.34,338_0.5
"2,7",Copepod,29,length,0.606,338_0.5
"2,7",Copepod,29,width,0.277,338_0.5
"2,7",Copepod,30,length,0.531,338_0.5
"2,7",Copepod,30,width,0.245,338_0.5
"2,7",Copepod,31,length,0.972,338_0.5
"2,7",Copepod,31,width,0.395,338_0.5
"2,7",Copepod,32,length,0.882,338_0.5
"2,7",Copepod,32,width,0.338,338_0.5
"2,7",Copepod,33,length,0.769,338_0.5
"2,7",Copepod,33,width,0.373,338_0.5
"2,7",Copepod,34,length,0.921,338_0.5
"2,7",Copepod,34,width,0.387,338_0.5
"2,7",Copepod,35,length,1.018,338_0.5
"2,7",Copepod,35,width,0.517,338_0.5
"2,7",Copepod,36,length,0.932,338_0.5
"2,7",Copepod,36,width,0.486,338_0.5
"2,7",Copepod,37,length,0.594,338_0.5
"2,7",Copepod,37,width,0.194,338_0.5
"2,7",Copepod,38,length,0.599,338_0.5
"2,7",Copepod,38,width,0.321,338_0.5
"2,7",Copepod,39,length,0.752,338_0.5
"2,7",Copepod,39,width,0.349,338_0.5
"2,7",Copepod,40,length,1.236,338_0.5
"2,7",Copepod,40,width,0.509,338_0.5
"2,7",Copepod,41,length,0.983,338_0.5
"2,7",Copepod,41,width,0.411,338_0.5
"2,7",Copepod,42,length,0.916,338_0.5
"2,7",Copepod,42,width,0.491,338_0.5
"2,7",Copepod,43,length,0.934,338_0.5
"2,7",Copepod,43,width,0.527,338_0.5
"2,7",Copepod,44,length,0.658,338_0.5
"2,7",Copepod,44,width,0.325,338_0.5
"2,7",Copepod,45,length,0.691,338_0.5
"2,7",Copepod,45,width,0.246,338_0.5
"2,7",Copepod,46,length,1.095,338_0.5
"2,7",Copepod,46,width,0.492,338_0.5
"2,7",Copepod,47,length,0.918,338_0.5
"2,7",Copepod,47,width,0.42,338_0.5
"2,7",Copepod,48,length,0.891,338_0.5
"2,7",Copepod,48,width,0.374,338_0.5
"2,7",Copepod,49,length,0.76,338_0.5
"2,7",Copepod,49,width,0.327,338_0.5
"2,7",Copepod,50,length,0.846,338_0.5
"2,7",Copepod,50,width,0.348,338_0.5
"2,7",Copepod,51,length,1.276,338_0.5
"2,7",Copepod,51,width,0.486,338_0.5
"2,7",Copepod,52,length,0.904,338_0.5
"2,7",Copepod,52,width,0.369,338_0.5
"2,7",Copepod,53,length,0.68,338_0.5
"2,7",Copepod,53,width,0.275,338_0.5
"2,7",Copepod,54,length,1.019,338_0.5
"2,7",Copepod,54,width,0.557,338_0.5
"2,7",Copepod,55,length,0.922,338_0.5
"2,7",Copepod,55,width,0.501,338_0.5
"2,7",Copepod,56,length,0.665,338_0.5
"2,7",Copepod,56,width,0.224,338_0.5
"2,7",Copepod,57,length,0.934,338_0.5
"2,7",Copepod,57,width,0.359,338_0.5
"2,7",Copepod,58,length,0.554,338_0.5
"2,7",Copepod,58,width,0.323,338_0.5
"2,7",Copepod,59,length,0.709,338_0.5
"2,7",Copepod,59,width,0.287,338_0.5
"2,7",Copepod,60,length,0.676,338_0.5
"2,7",Copepod,60,width,0.307,338_0.5
"2,7",Copepod,61,length,0.818,338_0.5
"2,7",Copepod,61,width,0.403,338_0.5
"2,7",Copepod,62,length,0.892,338_0.5
"2,7",Copepod,62,width,0.325,338_0.5
"2,7",Copepod,63,length,0.979,338_0.5
"2,7",Copepod,63,width,0.553,338_0.5
"2,7",Copepod,64,length,1.025,338_0.5
"2,7",Copepod,64,width,0.582,338_0.5
"2,7",Copepod,65,length,0.909,338_0.5
"2,7",Copepod,65,width,0.501,338_0.5
"2,7",Copepod,66,length,1.14,338_0.5
"2,7",Copepod,66,width,0.64,338_0.5
"2,7",Copepod,67,length,0.968,338_0.5
"2,7",Copepod,67,width,0.538,338_0.5
"2,7",Copepod,68,length,0.797,338_0.5
"2,7",Copepod,68,width,0.321,338_0.5
"2,7",Copepod,69,length,1.087,338_0.5
"2,7",Copepod,69,width,0.415,338_0.5
"2,7",Copepod,70,length,0.65,338_0.5
"2,7",Copepod,70,width,0.271,338_0.5
"2,7",Copepod,71,length,1.229,338_0.5
"2,7",Copepod,71,width,0.478,338_0.5
"2,7",Copepod,72,length,0.741,338_0.5
"2,7",Copepod,72,width,0.426,338_0.5
"2,7",Copepod,73,length,0.837,338_0.5
"2,7",Copepod,73,width,0.41,338_0.5
"2,7",Copepod,74,length,0.871,338_0.5
"2,7",Copepod,74,width,0.375,338_0.5
"2,7",Copepod,75,length,0.97,338_0.5
"2,7",Copepod,75,width,0.506,338_0.5
"2,7",Copepod,76,length,0.923,338_0.5
"2,7",Copepod,76,width,0.567,338_0.5
"2,7",Copepod,77,length,0.694,338_0.5
"2,7",Copepod,77,width,0.335,338_0.5
"2,7",Copepod,78,length,0.655,338_0.5
"2,7",Copepod,78,width,0.253,338_0.5
"2,7",Copepod,79,length,0.857,338_0.5
"2,7",Copepod,79,width,0.426,338_0.5
"2,7",Copepod,80,length,1.087,338_0.5
"2,7",Copepod,80,width,0.506,338_0.5
"2,7",Copepod,81,length,0.994,338_0.5
"2,7",Copepod,81,width,0.378,338_0.5
"2,7",Copepod,82,length,0.834,338_0.5
"2,7",Copepod,82,width,0.427,338_0.5
"2,7",Copepod,83,length,0.793,338_0.5
"2,7",Copepod,83,width,0.335,338_0.5
"2,7",Copepod,84,length,0.769,338_0.5
"2,7",Copepod,84,width,0.283,338_0.5
"2,7",Copepod,85,length,0.938,338_0.5
"2,7",Copepod,85,width,0.596,338_0.5
"2,7",Copepod,86,length,0.604,338_0.5
"2,7",Copepod,86,width,0.434,338_0.5
"2,7",Copepod,87,length,0.9,338_0.5
"2,7",Copepod,87,width,0.436,338_0.5
"2,7",Copepod,88,length,0.774,338_0.5
"2,7",Copepod,88,width,0.424,338_0.5
"2,7",Copepod,89,length,0.802,338_0.5
"2,7",Copepod,89,width,0.473,338_0.5
"2,7",Copepod,90,length,0.929,338_0.5
"2,7",Copepod,90,width,0.374,338_0.5
"2,7",Chaetognath,1,length,1.849,338_0.5
"2,7",Chaetognath,1,width,0.181,338_0.5
"2,7",Chaetognath,2,length,2.836,338_0.5
"2,7",Chaetognath,2,width,0.241,338_0.5
"2,7",Chaetognath,3,length,1.963,338_0.5
"2,7",Chaetognath,3,width,0.316,338_0.5
"2,7",Chaetognath,4,length,3.625,338_0.5
"2,7",Chaetognath,4,width,0.227,338_0.5
"2,7",Chaetognath,5,length,3.148,338_0.5
"2,7",Chaetognath,5,width,0.217,338_0.5
"2,7",Chaetognath,6,length,2.735,338_0.5
"2,7",Chaetognath,6,width,0.293,338_0.5
"2,7",Larval_fish,1,length,1.683,338_0.5
"2,7",Larval_fish,1,width,0.456,338_0.5
"2,7",Larval_fish,2,length,1.214,338_0.5
"2,7",Larval_fish,2,width,0.343,338_0.5
"2,7",Polychaete,1,length,1.641,338_0.5
"2,7",Polychaete,1,width,0.246,338_0.5
"2,7",Other,1,length,0.478,338_0.5
"2,7",Other,1,width,0.394,338_0.5
"2,7",Other,2,length,0.408,338_0.5
"2,7",Other,2,width,0.239,338_0.5
"2,7",Other,3,length,0.273,338_0.5
"2,7",Other,3,width,0.328,338_0.5
"2,7",Other,4,length,0.458,338_0.5
"2,7",Other,4,width,0.279,338_0.5
"2,7",Other,5,length,0.296,338_0.5
"2,7",Other,5,width,0.239,338_0.5
"2,7",Other,6,length,0.422,338_0.5
"2,7",Other,6,width,0.284,338_0.5
"2,7",Other,7,length,0.151,338_0.5
"2,7",Other,7,width,0.098,338_0.5
"2,7",Other,8,length,0.55,338_0.5
"2,7",Other,8,width,0.428,338_0.5
"2,7",Other,9,length,0.416,338_0.5
"2,7",Other,9,width,0.346,338_0.5
"2,7",Other,10,length,0.794,338_0.5
"2,7",Other,10,width,0.67,338_0.5
"2,7",Other,11,length,0.349,338_0.5
"2,7",Other,11,width,0.332,338_0.5
"2,7",Other,12,length,0.718,338_0.5
"2,7",Other,12,width,0.535,338_0.5
"2,7",Other,13,length,0.308,338_0.5
"2,7",Other,13,width,0.329,338_0.5
"2,7",Other,14,length,0.191,338_0.5
"2,7",Other,14,width,0.285,338_0.5
"2,7",Other,15,length,0.459,338_0.5
"2,7",Other,15,width,0.495,338_0.5
"2,7",Other,16,length,0.234,338_0.5
"2,7",Other,16,width,0.234,338_0.5
"2,7",Other,17,length,0.28,338_0.5
"2,7",Other,17,width,0.271,338_0.5
"2,7",Other,18,length,0.52,338_0.5
"2,7",Other,18,width,0.408,338_0.5
"2,7",Other,19,length,0.649,338_0.5
"2,7",Other,19,width,0.352,338_0.5
"2,7",Other,20,length,0.22,338_0.5
"2,7",Other,20,width,0.211,338_0.5
"2,7",Other,21,length,0.55,338_0.5
"2,7",Other,21,width,0.412,338_0.5
"2,7",Other,22,length,0.309,338_0.5
"2,7",Other,22,width,0.189,338_0.5
"2,7",Other,23,length,0.458,338_0.5
"2,7",Other,23,width,0.328,338_0.5
"2,8",Copepod,1,length,0.835,340_0.5
"2,8",Copepod,1,width,0.34,340_0.5
"2,8",Copepod,2,length,0.941,340_0.5
"2,8",Copepod,2,width,0.374,340_0.5
"2,8",Copepod,3,length,1.78,340_0.5
"2,8",Copepod,3,width,0.809,340_0.5
"2,8",Copepod,4,length,1.378,340_0.5
"2,8",Copepod,4,width,0.497,340_0.5
"2,8",Copepod,5,length,1.024,340_0.5
"2,8",Copepod,5,width,0.447,340_0.5
"2,8",Copepod,6,length,0.984,340_0.5
"2,8",Copepod,6,width,0.332,340_0.5
"2,8",Copepod,7,length,0.935,340_0.5
"2,8",Copepod,7,width,0.41,340_0.5
"2,8",Copepod,8,length,1.092,340_0.5
"2,8",Copepod,8,width,0.431,340_0.5
"2,8",Copepod,9,length,1.312,340_0.5
"2,8",Copepod,9,width,0.466,340_0.5
"2,8",Copepod,10,length,1.005,340_0.5
"2,8",Copepod,10,width,0.481,340_0.5
"2,8",Copepod,11,length,1.173,340_0.5
"2,8",Copepod,11,width,0.474,340_0.5
"2,8",Copepod,12,length,1.034,340_0.5
"2,8",Copepod,12,width,0.523,340_0.5
"2,8",Copepod,13,length,0.872,340_0.5
"2,8",Copepod,13,width,0.352,340_0.5
"2,8",Copepod,14,length,0.833,340_0.5
"2,8",Copepod,14,width,0.504,340_0.5
"2,8",Copepod,15,length,0.775,340_0.5
"2,8",Copepod,15,width,0.325,340_0.5
"2,8",Copepod,16,length,0.556,340_0.5
"2,8",Copepod,16,width,0.325,340_0.5
"2,8",Copepod,17,length,1.055,340_0.5
"2,8",Copepod,17,width,0.381,340_0.5
"2,8",Copepod,18,length,0.755,340_0.5
"2,8",Copepod,18,width,0.532,340_0.5
"2,8",Copepod,19,length,0.935,340_0.5
"2,8",Copepod,19,width,0.442,340_0.5
"2,8",Copepod,20,length,0.911,340_0.5
"2,8",Copepod,20,width,0.381,340_0.5
"2,8",Copepod,21,length,0.632,340_0.5
"2,8",Copepod,21,width,0.33,340_0.5
"2,8",Copepod,22,length,0.521,340_0.5
"2,8",Copepod,22,width,0.243,340_0.5
"2,8",Copepod,23,length,0.605,340_0.5
"2,8",Copepod,23,width,0.269,340_0.5
"2,8",Copepod,24,length,0.862,340_0.5
"2,8",Copepod,24,width,0.284,340_0.5
"2,8",Copepod,25,length,0.708,340_0.5
"2,8",Copepod,25,width,0.339,340_0.5
"2,8",Copepod,26,length,1.46,340_0.5
"2,8",Copepod,26,width,0.508,340_0.5
"2,8",Copepod,27,length,0.931,340_0.5
"2,8",Copepod,27,width,0.64,340_0.5
"2,8",Copepod,28,length,0.777,340_0.5
"2,8",Copepod,28,width,0.468,340_0.5
"2,8",Copepod,29,length,0.629,340_0.5
"2,8",Copepod,29,width,0.318,340_0.5
"2,8",Copepod,30,length,1.088,340_0.5
"2,8",Copepod,30,width,0.492,340_0.5
"2,8",Copepod,31,length,1.153,340_0.5
"2,8",Copepod,31,width,0.445,340_0.5
"2,8",Copepod,32,length,1.089,340_0.5
"2,8",Copepod,32,width,0.512,340_0.5
"2,8",Copepod,33,length,0.731,340_0.5
"2,8",Copepod,33,width,0.362,340_0.5
"2,8",Copepod,34,length,1.054,340_0.5
"2,8",Copepod,34,width,0.374,340_0.5
"2,8",Copepod,35,length,0.991,340_0.5
"2,8",Copepod,35,width,0.484,340_0.5
"2,8",Copepod,36,length,0.652,340_0.5
"2,8",Copepod,36,width,0.255,340_0.5
"2,8",Copepod,37,length,1.021,340_0.5
"2,8",Copepod,37,width,0.44,340_0.5
"2,8",Copepod,38,length,0.7,340_0.5
"2,8",Copepod,38,width,0.369,340_0.5
"2,8",Copepod,39,length,1.124,340_0.5
"2,8",Copepod,39,width,0.618,340_0.5
"2,8",Copepod,40,length,0.869,340_0.5
"2,8",Copepod,40,width,0.379,340_0.5
"2,8",Copepod,41,length,1.995,340_0.5
"2,8",Copepod,41,width,0.72,340_0.5
"2,8",Copepod,42,length,0.66,340_0.5
"2,8",Copepod,42,width,0.252,340_0.5
"2,8",Copepod,43,length,0.737,340_0.5
"2,8",Copepod,43,width,0.302,340_0.5
"2,8",Copepod,44,length,1.878,340_0.5
"2,8",Copepod,44,width,0.623,340_0.5
"2,8",Copepod,45,length,0.555,340_0.5
"2,8",Copepod,45,width,0.31,340_0.5
"2,8",Copepod,46,length,0.769,340_0.5
"2,8",Copepod,46,width,0.321,340_0.5
"2,8",Copepod,47,length,1.284,340_0.5
"2,8",Copepod,47,width,0.57,340_0.5
"2,8",Copepod,48,length,0.897,340_0.5
"2,8",Copepod,48,width,0.301,340_0.5
"2,8",Copepod,49,length,0.966,340_0.5
"2,8",Copepod,49,width,0.565,340_0.5
"2,8",Copepod,50,length,1.463,340_0.5
"2,8",Copepod,50,width,0.705,340_0.5
"2,8",Copepod,51,length,1.154,340_0.5
"2,8",Copepod,51,width,0.598,340_0.5
"2,8",Copepod,52,length,1.279,340_0.5
"2,8",Copepod,52,width,0.417,340_0.5
"2,8",Copepod,53,length,1.057,340_0.5
"2,8",Copepod,53,width,0.398,340_0.5
"2,8",Copepod,54,length,0.865,340_0.5
"2,8",Copepod,54,width,0.449,340_0.5
"2,8",Copepod,55,length,0.659,340_0.5
"2,8",Copepod,55,width,0.321,340_0.5
"2,8",Copepod,56,length,1.003,340_0.5
"2,8",Copepod,56,width,0.392,340_0.5
"2,8",Copepod,57,length,1.349,340_0.5
"2,8",Copepod,57,width,0.461,340_0.5
"2,8",Copepod,58,length,1.481,340_0.5
"2,8",Copepod,58,width,0.449,340_0.5
"2,8",Copepod,59,length,0.698,340_0.5
"2,8",Copepod,59,width,0.259,340_0.5
"2,8",Copepod,60,length,0.667,340_0.5
"2,8",Copepod,60,width,0.334,340_0.5
"2,8",Copepod,61,length,0.662,340_0.5
"2,8",Copepod,61,width,0.345,340_0.5
"2,8",Copepod,62,length,0.457,340_0.5
"2,8",Copepod,62,width,0.18,340_0.5
"2,8",Copepod,63,length,0.549,340_0.5
"2,8",Copepod,63,width,0.169,340_0.5
"2,8",Copepod,64,length,0.888,340_0.5
"2,8",Copepod,64,width,0.38,340_0.5
"2,8",Copepod,65,length,0.839,340_0.5
"2,8",Copepod,65,width,0.372,340_0.5
"2,8",Copepod,66,length,1.013,340_0.5
"2,8",Copepod,66,width,0.401,340_0.5
"2,8",Copepod,67,length,0.87,340_0.5
"2,8",Copepod,67,width,0.347,340_0.5
"2,8",Copepod,68,length,0.757,340_0.5
"2,8",Copepod,68,width,0.303,340_0.5
"2,8",Copepod,69,length,0.905,340_0.5
"2,8",Copepod,69,width,0.495,340_0.5
"2,8",Copepod,70,length,0.858,340_0.5
"2,8",Copepod,70,width,0.409,340_0.5
"2,8",Copepod,71,length,0.618,340_0.5
"2,8",Copepod,71,width,0.335,340_0.5
"2,8",Copepod,72,length,0.822,340_0.5
"2,8",Copepod,72,width,0.263,340_0.5
"2,8",Copepod,73,length,0.707,340_0.5
"2,8",Copepod,73,width,0.34,340_0.5
"2,8",Copepod,74,length,1.099,340_0.5
"2,8",Copepod,74,width,0.438,340_0.5
"2,8",Copepod,75,length,0.884,340_0.5
"2,8",Copepod,75,width,0.335,340_0.5
"2,8",Copepod,76,length,0.668,340_0.5
"2,8",Copepod,76,width,0.413,340_0.5
"2,8",Copepod,77,length,0.751,340_0.5
"2,8",Copepod,77,width,0.254,340_0.5
"2,8",Copepod,78,length,0.604,340_0.5
"2,8",Copepod,78,width,0.258,340_0.5
"2,8",Copepod,79,length,0.709,340_0.5
"2,8",Copepod,79,width,0.244,340_0.5
"2,8",Copepod,80,length,0.785,340_0.5
"2,8",Copepod,80,width,0.302,340_0.5
"2,8",Copepod,81,length,0.612,340_0.5
"2,8",Copepod,81,width,0.246,340_0.5
"2,8",Copepod,82,length,0.605,340_0.5
"2,8",Copepod,82,width,0.29,340_0.5
"2,8",Copepod,83,length,0.757,340_0.5
"2,8",Copepod,83,width,0.306,340_0.5
"2,8",Copepod,84,length,0.897,340_0.5
"2,8",Copepod,84,width,0.264,340_0.5
"2,8",Copepod,85,length,0.698,340_0.5
"2,8",Copepod,85,width,0.348,340_0.5
"2,8",Copepod,86,length,0.715,340_0.5
"2,8",Copepod,86,width,0.244,340_0.5
"2,8",Copepod,87,length,1.205,340_0.5
"2,8",Copepod,87,width,0.538,340_0.5
"2,8",Larval_fish,1,length,2.483,340_0.5
"2,8",Larval_fish,1,width,0.33,340_0.5
"2,8",Larval_fish,2,length,1.136,340_0.5
"2,8",Larval_fish,2,width,0.486,340_0.5
"2,8",Larval_fish,3,length,3.936,340_0.5
"2,8",Larval_fish,3,width,0.748,340_0.5
"2,8",Fish_egg,1,length,0.723,340_0.5
"2,8",Fish_egg,1,width,0.651,340_0.5
"2,8",Fish_egg,2,length,0.628,340_0.5
"2,8",Fish_egg,2,width,0.65,340_0.5
"2,8",Fish_egg,3,length,0.498,340_0.5
"2,8",Fish_egg,3,width,0.474,340_0.5
"2,8",Fish_egg,4,length,0.576,340_0.5
"2,8",Fish_egg,4,width,0.645,340_0.5
"2,8",Fish_egg,5,length,0.612,340_0.5
"2,8",Fish_egg,5,width,0.586,340_0.5
"2,8",Fish_egg,6,length,0.561,340_0.5
"2,8",Fish_egg,6,width,0.543,340_0.5
"2,8",Fish_egg,7,length,0.381,340_0.5
"2,8",Fish_egg,7,width,0.426,340_0.5
"2,8",Fish_egg,8,length,0.531,340_0.5
"2,8",Fish_egg,8,width,0.462,340_0.5
"2,8",Fish_egg,9,length,0.361,340_0.5
"2,8",Fish_egg,9,width,0.41,340_0.5
"2,8",Fish_egg,10,length,0.77,340_0.5
"2,8",Fish_egg,10,width,0.775,340_0.5
"2,8",Fish_egg,11,length,0.635,340_0.5
"2,8",Fish_egg,11,width,0.58,340_0.5
"2,8",Other,1,length,0.642,340_0.5
"2,8",Other,1,width,0.358,340_0.5
"2,8",Other,2,length,1.062,340_0.5
"2,8",Other,2,width,0.824,340_0.5
"2,8",Other,3,length,0.601,340_0.5
"2,8",Other,3,width,0.642,340_0.5
"2,8",Other,4,length,0.562,340_0.5
"2,8",Other,4,width,0.614,340_0.5
"2,8",Other,5,length,0.42,340_0.5
"2,8",Other,5,width,0.507,340_0.5
"2,8",Other,6,length,0.717,340_0.5
"2,8",Other,6,width,0.591,340_0.5
"2,8",Other,7,length,0.912,340_0.5
"2,8",Other,7,width,0.685,340_0.5
"2,8",Other,8,length,0.786,340_0.5
"2,8",Other,8,width,0.607,340_0.5
"2,8",Other,9,length,0.396,340_0.5
"2,8",Other,9,width,0.408,340_0.5
"2,8",Other,10,length,0.559,340_0.5
"2,8",Other,10,width,0.485,340_0.5
"2,8",Other,11,length,0.614,340_0.5
"2,8",Other,11,width,0.253,340_0.5
"2,8",Other,12,length,0.517,340_0.5
"2,8",Other,12,width,0.458,340_0.5
"4,2",Copepod,1,length,0.956,340_0.5
"4,2",Copepod,1,width,0.606,340_0.5
"4,2",Copepod,2,length,0.701,340_0.5
"4,2",Copepod,2,width,0.265,340_0.5
"4,2",Copepod,3,length,0.876,340_0.5
"4,2",Copepod,3,width,0.496,340_0.5
"4,2",Copepod,4,length,0.664,340_0.5
"4,2",Copepod,4,width,0.403,340_0.5
"4,2",Copepod,5,length,0.566,340_0.5
"4,2",Copepod,5,width,0.312,340_0.5
"4,2",Copepod,6,length,1.261,340_0.5
"4,2",Copepod,6,width,0.657,340_0.5
"4,2",Copepod,7,length,0.516,340_0.5
"4,2",Copepod,7,width,0.254,340_0.5
"4,2",Copepod,8,length,0.799,340_0.5
"4,2",Copepod,8,width,0.308,340_0.5
"4,2",Copepod,9,length,0.697,340_0.5
"4,2",Copepod,9,width,0.347,340_0.5
"4,2",Copepod,10,length,1.195,340_0.5
"4,2",Copepod,10,width,0.425,340_0.5
"4,2",Copepod,11,length,1.193,340_0.5
